상호,제품군,대분류,질의 내용,답변,답변퀄리티
케이스플리즈,폰케이스,의견,"케이스를 부탁해에서 블루라이트만 20개이상 샀었어요 
이번엔 사생활로 바꾸려고 이거 5개나 시켰습니다
근데 타사 사생활필름대비 측면에서 봤을때 너무 잘 보여요 
아니 그냥 다 보여요 ㅋㅋㅋ여기꺼는 원래 이런가요 ?
살짝 어둡게보인다 뿐이지 그냥 뭐하고 있는지 아예 다 보이는데요 ????
아님 이것만 불량인건가요 ?
너무 황당해요 답변부탁드립니다","고객님 안녕하세요. 우선 불편을 드리게 된 점 죄송하단 말씀 전해드리며, 저희 caseplz.com 자사몰의 회원님이심을 확인하였습니다. 평소에 저희 쇼핑몰에 대한 애정을 가지고 꾸준히 제품을 구입 해 주시는 점 머리숙여 진심으로 감사드립니다.  제품에 문제가 있다면 적극적으로 문제 해결을 위해 노력하겠습니다. 우선 본 주문건에 대한 사용 의사가 없지 않으시다면 익일 주문하신 [파리슬라이딩 사생활보호필름*5] 제품에 대한 개별 검수 및 재발송 처리를 신속히 진행하도록 하겠습니다. 그럼에도 불구하고 다시 받아보신 제품 역시 만족스럽지 않으신 경우 환불은 언제든지 진행 가능하니 안심하셔도 좋습니다. 기존에 받아보셨던 제품의 경우 번거로우시겠지만 정확한 문제 파악과 해결을 위해 제품 회수를 요청드리며, 그 전에 네이버 톡톡으로 부착하지 않은 제품들의 사진과 더불어 부착하신 상태에서의 사진촬영이 가능하신 경우 보내주신다면 문제 증상 파악에 도움이 될 듯하니 부탁드리겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,슥샥쇽 아이폰 14 프로 지문방지 매트 풀커버 강화 액정보호필름랑 이랑 호환되나요?,"안녕하세요 고객님, 저희 쇼핑몰을 찾아주셔서 진심으로 감사드립니다.문의하신 케이스는 ""슥샥쇽 지문 방지 필름""과 호환하여 함께 사용하실 수 있는 제품입니다.필름을 부착하실 때에는 액정을 깨끗하게 닦으신 후, 케이스를 착용하신 상태에서 스피커홀과 렌즈를 기준으로 위치 조정하시어 부착하시면 케이스와의 간섭으로 인한 밀림이나 들뜸을 방지하여 깔끔하게 사용하실 수 있으시니 참고하여 주시길 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,배송,배송이 너무 느려요 아직도 안 왔어요,"안녕하세요 고객님, 저희 제품을 구입해 주셔서 진심으로 감사드립니다.저희 쇼핑몰은 평일 오후 5시 이전 결제건을 기준으로 우체국 택배를 통해 출고 도와드리고 있습니다.고객님께서는 금요일 저녁에 주문하신 것으로 확인이 되시며, 오늘 우체국 택배를 통해 출고되었음을 안내드립니다.출고된 모든 제품은 현재까지 약 95% 이상 다음 날 도착하고 있으며, 택배사 사정에 따라 약간의 변동이 있을 수 있는 점 참고하여 주시길 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,배송,"물건이 잘못왔습니다 
카메라 쪽이 뚫려있어요
카메라보호가 안되는제품입니다
상세정보 사진랑 다릅니다","안녕하세요 고객님,우선 불편을 드려 정말 죄송합니다.주문하신 제품과 다른 제품이 배송되셨다면 신속하게 처리 도와드리겠습니다.번거로우시겠지만 빠른 처리와 정확한 확인을 위해 네이버 톡톡으로 연락 주시면 정성껏 안내 도와드리겠습니다.감사합니다.",긍정
케이스플리즈,폰케이스,배송,"케이스랑 함께 필름 구매했는데 케이스가 아이폰14인데
케이스가 14 pro max로왔어요;;; 연락 부탁드려요","안녕하세요 고객님, 저희 제품을 구입해 주셔서 진심으로 감사드립니다.고객님의 주문 내역을 조회하니 필름은 [아이폰 14프로맥스] 기종으로 선택하신 것으로 확인이 되십니다.아직 개봉을 하지 않으셨다면 교환 가능하시며, 교환 배송비 5,000원이 발생되시니 참고하여 주시길 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,롯데나 하나 카드도 인식되나요??,"안녕하세요 고객님, 저희 쇼핑몰을 찾아주셔서 진심으로 감사드립니다.제품 안내 페이지의 교통카드 태깅 영상은 카드를 빼내는 장면에서 보실 수 있듯이 자기장 방지 스티커가 부착된 채로 태깅을 한 영상입니다. 현재는 자기장 방지 스티커를 판매하지 않고 있으며, 자사 제품 포함 시중의 카드수납 케이스의 경우 별도의 자기장 방지 장치 없이 카드를 수납한채로 태깅하시는 경우에는 아이폰 자기장과의 간섭으로 인해 태깅 인식율이 안정적인지 못한 점 참고 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,교통카드 인식되나요?,"안녕하세요 고객님, 저희 쇼핑몰을 찾아주셔서 진심으로 감사드립니다.문의하신 [아이폰 카드 케이스 투명 범퍼 아이폰 13 프로 맥스] 제품은, 카드 수납이 가능한 케이스로 대중교통 이용 시 카드를 제거하지 않고 편리하게 사용이 가능한 제품이나 카드사마다 인식률의 차이는 발생할 수 있는 점 안내드립니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,의견,예전에 사고 오늘 드디어 붙였는데 통화 시 볼륨이 약해요.. 막혔나봐요..,"안녕하세요 고객님, 저희 제품을 구매해 주셔서 감사드립니다. 슥샥쇽 필름은 아이폰 전면 사이즈에 맞게 제작된 제품으로 모델명에 맞게 부착하였다면 문제없이 사용할 수 있는 제품입니다.말씀주시는 부분 정확하고 빠른 처리를 위해 [번거로우시겠지만, 톡톡으로 연락]을 부탁드립니다. 확인 후 안내 도와드리겠습니다.감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,아이폰 11이랑 호환되나용?,"안녕하세요 고객님, 저희 쇼핑몰을 찾아주셔서 진심으로 감사드립니다.문의하신 슥샥쇽 지문 방지 필름은 [아이폰 11] 기종에 맞는 사이즈로도 제작이 되었음을 안내드립니다.옵션에서 [아이폰 11]을 선택하시면 고객님 휴대폰에 딱 맞게 부착하여 사용하실 수 있으시니 참고하시어 주문해 주시길 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,"아이폰 14 인데 필름 사이즈가 좀 작나요? 
어떤 분이 14프로인데 필름이 다 안덮인다고 하시는 분이 계시네요 
14랑 14프로는 핸드폰 사이즈가 같아요","안녕하세요 고객님, 저희 쇼핑몰을 찾아주셔서 진심으로 감사드립니다.[아이폰 14]와 [아이폰 14프로]의 사이즈는 6.1인치로 동일하지만, 전면 렌즈의 위치 등의 차이로 디자인이 다르게 제작되었음을 안내드립니다.문의하신 슥샥쇽 필름은 풀커버 제품이지만 다양한 케이스와의 호환을 위해 전면 액정보다 살짝 작게 (-0.374mm) 설계되어, 케이스와의 간섭을 방지하여 밀림이나 들뜸 없이 깔끔하게 사용하실 수 있도록 제작된 제품이니 참고하시어 주문해 주시길 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,케이스껴도 멕세이프 되나요?,"안녕하세요 고객님, 저희 쇼핑몰을 찾아주셔서 진심으로 감사드립니다.문의하신 제품은 약 1mm의 두께로 불편함 없이 맥세이프 제품을 사용하실 수 있도록 제작된 케이스이지만, 마그네틱이 장착된 케이스에 비해 접착력이 약할 수 있음을 안내드립니다.더욱 강력한 자력의 케이스를 찾으신다면, [맥세이프 하드 테두리 투명케이스]를 추천드리니 도움이 되셨으면 좋겠습니다.▶ 아이폰 케이스 맥세이프 하드 테두리 투명케이스https://smartstore.naver.com/caseplz/products/7291038045추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,"기종은 13프로맥스인데요 리뷰보면 스피커 수화부 먼지 망이 있는게 있고 없는게 있던데 먼지망있는 제품이 뭔가요??
먼지망있으며 매트 재질 필름을 구매하고 싶은데
꼭 알려주세요","안녕하세요 고객님, 저희 쇼핑몰을 찾아주셔서 진심으로 감사드립니다.[아이폰 13프로맥스] 기종 제품의 경우 수화부에 먼지가 들어가지 않도록 먼지망이 있는 디자인으로 리뉴얼되었음을 안내드립니다.통화에 문제가 없도록 소리가 투과하는 특수 코팅 처리가 된 제품이니 참고하시어 주문해 주시길 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,"안녕하세요. 아이폰13과 xs용으로 구매했습니다. 13은 편하게 쓰고 있는데 xs 필름은 터치를 제대로 인식하지 못하고 불편합니다. 교환, 환불 또는 다른 방법이 있을지 여쭙고 싶습니다.","안녕하세요 고객님, 저희 제품을 구입해 주셔서 진심으로 감사드립니다.이전 필름의 접착제가 남아있을 경우 터치 불량의 원인이 될 수 있습니다.액정을 최대한 깔끔하게 닦으신 후 필름을 부착하시고, 필름 부착하신 후 화면 터치에 불편하신 부분은 [아이폰-설정-일반-손쉬운 사용-터치]에서 민감도 조정을 하시면 조금 더 편하게 사용하실 수 있으시니 도움이 되셨으면 좋겠습니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
케이스플리즈,폰케이스,의견,"뒷편 하드라는 말 없고 상세설명에도 소프트라고 되어있는데
받아보니까 뒷편이 하드네요..?
하드인거 명시 해놓았으면 안샀을텐데요..
귀찮아서 반품 안하는데
못 쓸것 같네요","안녕하세요 고객님, 믿고 저희 제품을 구매해 주셨는데 불편을 드려 죄송합니다.구매하신 케이스는 전체 소프트 소재로 제작된 제품이 맞습니다.뒤판이 하드인 케이스를 수령하셨다면, 제품을 포장하여 배송하는 과정에서 착오가 있으셨던 것 같습니다. 잘못 배송된 제품은 신속하게 교환 처리 도와드리겠습니다.번거로우시겠지만 빠른 처리와 정확한 확인을 위해 네이버 톡톡으로 연락주시면 정성껏 안내 도와드리겠습니다.감사합니다.",긍정
케이스플리즈,폰케이스,제품관련,카메라 보호 강화유리 껴놓은 상태인데  장착 불가인가요?,"안녕하세요 고객님, 저희 쇼핑몰을 찾아주셔서 진심으로 감사드립니다.문의하신 딱따구리 프로 케이스는 렌즈를 안전하게 보호할 수 있도록 각 렌즈부가 2개 또는 3개로 개별타공 제작 된 풀커버 케이스(아이폰11 시리즈 이상 개별타공, 이하 시리즈 동일)로, 렌즈보호를 위한 타 액세서리 제품들과 호환이 되지 않을 수 있습니다.간혹 렌즈만 2개 또는 3개를 개별로 부착하는 방식의 필름의 경우에는 렌즈필름의 크기가 렌즈 자체 크기보다 크지 않은 경우 호환이 가능합니다.별도의 액세서리를 사용하지 않으셔도 넉넉한 높이의 단차 설계로 안전하게 렌즈를 보호할 수 있도록 제작된 제품이니 참고하시어 주문해 주시길 바랍니다.추가 문의나 요청사항이 있으시다면 언제든지 네이버 톡톡 / 상품문의 게시판 / 고객센터 T.1688-7390 / 카카오톡 '케이스를부탁해'로 연락 주시면 정성껏 안내드리도록 하겠습니다. 감사합니다.",긍정
