상호,제품군,대분류,질의 내용,답변,답변퀄리티
에스쁘아,화장품,제품관련,재입고 언제되나여?,"안녕하세요 고객님,현재 별도의 재입고 일정이 파악되지 않아 정확한 답변을 드리기 어려운 상태인 점 양해 부탁드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,재입고 되나요?,"안녕하세요 고객님,현재 별도의 재입고 일정이 파악되지 않아 정확한 답변을 드리기 어려운 상태인 점 양해 부탁드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,테이핑커버 쿠션 케이스랑 호환되나요?,"안녕하세요 고객님,네 고객님케이스 호환 가능합니다.감사합니다.",부정
에스쁘아,화장품,제품관련,카민모브 재입고해주세요 제발..,"안녕하세요 고객님,현재 별도의 재입고 일정이 파악되지 않아 정확한 답변을 드리기 어려운 상태인 점 양해 부탁드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,옛날 비글로우쿠션 (20년도) 본품이랑 리필이 호환되나요?,안녕하세요 고객님~문의주신 비글로우 뉴클래스 쿠션 리필과 (구) 비글로우 쿠션 본품 케이스 간 호환 사용이 가능합니다.구매 시 참고부탁드립니다!감사합니다.,부정
에스쁘아,화장품,제품관련,현재 구매하면 받을 수 있는 구성품 안내 부탁드립니다.,"안녕하세요 고객님 = ) 먼저 에스쁘아 제품에 관심을 가져주시어 감사합니다.문의주신 상품페이지 내 본품 구매 시, 비글로우 디스커버리 3종 키트가 출고되오며해당 상품을 포함하여 추가 제품 함께 구매하시는 경우, 구매금액대별 사은품 조건에 한하여 추가 증정되는 사은품이 있습니다.본 내용 관련하여 상품페이지에 고지되어 있사오니 참고 부탁드립니다 : ) 감사합니다.",부정
에스쁘아,화장품,제품관련,이거는 리필만 구매가능한가요~??,안녕하세요 고객님~에스쁘아 제품에 관심을 가져주시어 감사합니다.문의주신 제품의 리필(단품)으로만 구매 가능합니다~아래 URL 참고해주시면 됩니다.https://brand.naver.com/espoir/products/6611296126감사합니다.,부정
에스쁘아,화장품,제품관련,아리보리 주문했는데 페탈로 변경 가능할까요?,"안녕하세요 고객님~유감스럽게도 구매하신 주문건이 출고 작업이 넘겨진 이 후, 문의주신 부분으로 확인되어옵션 변경이 어려우신 점 양해부탁드립니다 ㅠ.ㅠ문의에 도움을 드리지 못하여 죄송합니다.감사합니다.",부정
에스쁘아,화장품,제품관련,이 상품 구매하면 디스커버리 키트 주시나요?,안녕하세요 고객님~문의주신 상품페이지는 골든아워 에디션으로 디스커버리 키트 구성이 되어있지 않습니다.감사합니다.,부정
에스쁘아,화장품,제품관련,라이크잇 비슷한색은 뭐가 있을까오?,"안녕하세요 고객님~에스쁘아 제품에 관심을 가져주시어 감사합니다.현재 운영중인 제품 중, 유감스럽게도 ""라이크잇"" 색상과 비슷한 색상이 없어 추천이 어려운 점 양해부탁드립니다.감사합니다!",부정
에스쁘아,화장품,제품관련,비 실크 쿠션 케이스에도 호환 되나요??,안녕하세요 고객님 = ) 문의주신 쿠션 뉴클래스 리필 제품과 비실크 쿠션 케이스 간 호환 사용이 가능한 점 안내드립니다. 감사합니다.,부정
에스쁘아,화장품,제품관련,"쿠션 뚜껑이 제대로 고정이 안됩니다ㅠㅠ비글로우 오리지널 사용하고 있는데 케이스가 마음에 들어서 골든아워 에디션도 구입했습니다.
근데 기존 오리지널 버전은 뚜껑이 잘 닫기고 가방에 넣어도 혼자 열리는 경우가 없는데 골든아워 에디션은 어디 스치기만해도 뚜껑이 열려서 가방에 넣어두면 항상 뚜껑이 열려있는데 불량인가요 ㅠㅠ","안녕하세요 고객님 = ) 먼저 제품 구매 후, 남겨주신 문의 내용으로 불편을 느끼셨다니 대단히 유감스럽습니다.문의주신 내용으로는 에스쁘아 고객상담실(080-619-8888, 평일 오후1시~5시)의 전문 상담 직원을 통해상담 후 처리가 가능할 것으로 예상됩니다. 본 문의에 대해 도움을 드리지 못해 죄송합니다.감사합니다.",부정
에스쁘아,화장품,제품관련,"팥앙금 재입고문의드립니다.....
제발요","안녕하세요 고객님~에스쁘아 제품에 관심을 가져주시어 감사합니다.문의주신 ""팥앙금""은 운영 종료로 재입고 일정에 없음을 안내드립니다.감사핣니다.",부정
에스쁘아,화장품,제품관련,지금 옵션중에 골든아워는 쿠션본품이고 디스커버리가 몬가요?? 컨실러인가요?,"안녕하세요 고객님~문의주신 제품은 ""비글로우 뉴클래스  쿠션 골든아워 에디션"" 상품페이지 입니다.말씀하시는 ""디스커버리 키트""는 다른 제품의 구성으로 아래 상품페이지를 통하여 확인이 가능하십니다.https://brand.naver.com/espoir/products/9475899333상품페이지 내, 구성품에 대한 자세한 설명이 되어있으니 참고 부탁드립니다.감사합니다.",부정
에스쁘아,화장품,제품관련,"비글로우 쿠션을 먼저 바르고
스틱을 하면 되나요?
순서가 어떻게 될까요?","안녕하세요 고객님 = ) 먼저 에스쁘아 제품에 관심을 가져주시어 감사합니다. 문의주신 스틱파운데이션을 홍조나 잡티 부분에 컨실러 이용하듯 1차 커버한 다음, 쿠션으로 블랜딩 해주시면 됩니다 .감사합니다.",부정
에스쁘아,화장품,제품관련,취소철회부탁드려요,"안녕하세요 고객님 : ) 관련 내용으로 출고팀에 내용 전달했으며, 금일 출고 예정입니다.감사합니다!",부정
에스쁘아,화장품,제품관련,브러시와 스파출라도 오는건가요?,안녕하세요 고객님~유감스럽게도 브러쉬와 스파츌라는 증정 제품이 아님을 안내드립니다.감사합니다.,부정
에스쁘아,화장품,제품관련,애프리콧브랜디 단종 예정인가요?,안녕하세요 고객님 = ) 에스쁘아 제품에 관심을 가져주시어 감사합니다.문의주신 제품은 운영 종료로 재입고 일정에 없음을 안내드립니다.구매에 도움을 드리지 못해 죄송합니다.행복한 하루 보내세요~!,부정
에스쁘아,화장품,제품관련,비베리 입고 언제되나요ㅠㅠ 리뉴얼이라면 그것도 시기를 알려주세요... 다 써가는데 넘 불안해요...,"안녕하세요 고객님,현재 별도의 재입고 일정이 파악되지 않아 정확한 답변을 드리기 어려운 상태인 점 양해 부탁드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,이 제품은 리필이 없나요?,"안녕하세요 고객님,네 고객님해당 제품은 별도 리필 구성으로 판매하고 있지 않아 양해 부탁드리겠습니다.감사합니다.",부정
에스쁘아,화장품,제품관련,플럼소다는 단종인가요?,"안녕하세요 고객님,해당 제품 관련 문의는 게시판으로 답변드리기 어려워번거로우시겠지만 에스쁘아 고객 상담실(080-619-8888 , 평일 13시 ~ 17시) 로 전화 또는 네이버 톡톡문의로 문의 남겨주시면 확인 후 자세한 답변 및 상담 도와드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,허니 딥 단종인가요 ㅠㅠㅠㅠㅠ,"안녕하세요 고객님,해당 제품 관련 문의는 게시판으로 답변드리기 어려워번거로우시겠지만 에스쁘아 고객 상담실(080-619-8888 , 평일 13시 ~ 17시) 로 전화 또는 네이버 톡톡문의로 문의 남겨주시면 확인 후 자세한 답변 및 상담 도와드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,"이 라인 뭐 다 단종인데 제발 좀 재출시 좀 해주이소 
신상립들보다 매출 훨~~~~씬 좋을듯","안녕하세요 고객님,해당 제품 관련 문의는 게시판으로 답변드리기 어려워번거로우시겠지만 에스쁘아 고객 상담실(080-619-8888 , 평일 13시 ~ 17시) 로 전화 또는 네이버 톡톡문의로 문의 남겨주시면 확인 후 자세한 답변 및 상담 도와드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,이건 컬러가 확 당기는 게 없네요... 꾸뛰르 샤인 코스모폴리탄이랑 뱀피 헤이베스티 컬러가 예쁘고 착색이 좋아서 지속력 갑에 성분도 순해서 최애였는데 왜 단종됐나요ㅠㅠㅠㅠ 재출시해주세요 10개 살게요ㅠㅠㅠㅠ꾸뛰르 샤인 단종돼서 다시 립 유목민이 됐어요...,"안녕하세요 고객님,해당 제품 관련 문의는 게시판으로 답변드리기 어려워번거로우시겠지만 에스쁘아 고객 상담실(080-619-8888 , 평일 13시 ~ 17시) 로 전화 또는 네이버 톡톡문의로 문의 남겨주시면 확인 후 자세한 답변 및 상담 도와드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,"세라마이드 선크림 +30ml x 2 증정!) , 선크림 세라마이드 1+1BEST네이버 도착보장이라고 되어 있으나 본품 1개만 들어있슺니다","안녕하세요 고객님,1+1의 구성은 본품 60ml와 30ml*2개 = 60ml 로 1+1 기재된 부분 입니다.참고 부탁드립니다.감사합니다.",부정
에스쁘아,화장품,제품관련,이거 산지 얼마안됐는데~~ 떨어뜨려서 깨졌어요~!!! 혹시 얼마 산지 안돼서 본품 사기 좀 그런데 공케이스를 구할수있을까요???,"안녕하세요 고객님,죄송하게도 저희는 별도로 케이스만 재고를 확보하고 있지 않아 도움을 드리지 못하는 점 양해 부탁드리겠습니다.감사합니다.",부정
에스쁘아,화장품,제품관련,옵션에 있는 브룸스트리트 단품과 1+1 제품이 서로 동일제품인가요? 단품2개를 할때와 1+1 금액이 차이가 나는데 동일한 제품인지 궁금합니다.,"안녕하세요 고객님,동일 제품이나 위 단품으로만 기재된 부분은 1개 출고 되오며,1+1으로 기재된 옵션명만 2개 출고 됩니다.옵션명 확인하시어 구매 부탁드립니다.감사합니다.",부정
에스쁘아,화장품,제품관련,"이제품 모든 컬러 단종된다는 건가요 ??????
브룸스트리트도 이게 마지막 수량인건가요??????
단종 문의글 보고 어쭤봅니다","안녕하세요 고객님,해당 제품 관련 문의는 게시판으로 답변드리기 어려워번거로우시겠지만 에스쁘아 고객 상담실(080-619-8888 , 평일 13시 ~ 17시) 로 전화 또는 네이버 톡톡문의로 문의 남겨주시면 확인 후 자세한 답변 및 상담 도와드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,"혹시 프로 테일러 비글로우 쿠션 (리뉴얼전) 
이랑 비글로우 뉴클래스 케이스 같나요?리필이있는데 호환되는지 궁금합니다",안녕하세요 고객님 = ) 문의주신 두 제품의 케이스-리필간 호환 사용이 가능하여 안내드립니다.감사합니다!,부정
에스쁘아,화장품,제품관련,혹시 에스쁘아 고체향수향과 똑같은 오뜨왈렛 향수는 판매 안하나요?,"안녕하세요 고객님,해당 제품 관련 문의는 게시판으로 답변드리기 어려워번거로우시겠지만 에스쁘아 고객 상담실(080-619-8888 , 평일 13시 ~ 17시) 로 전화 또는 네이버 톡톡문의로 문의 남겨주시면 확인 후 자세한 답변 및 상담 도와드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,13-17호 피부인데 1호쓰면 어두울까요!!?,"안녕하세요 고객님,해당 제품 관련 문의는 게시판으로 답변드리기 어려워번거로우시겠지만 에스쁘아 고객 상담실(080-619-8888 , 평일 13시 ~ 17시) 로 전화 또는 네이버 톡톡문의로 문의 남겨주시면 확인 후 자세한 답변 및 상담 도와드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,"라이크잇 틴트는 이제 안파나요??
안팔면 가장 비슷한 색상 틴트들 알려주세요","안녕하세요 고객님,해당 제품 관련 문의는 게시판으로 답변드리기 어려워번거로우시겠지만 에스쁘아 고객 상담실(080-619-8888 , 평일 13시 ~ 17시) 로 전화 또는 네이버 톡톡문의로 문의 남겨주시면 확인 후 자세한 답변 및 상담 도와드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,"판매자님~
카민 모브색상 이제 생산 안하나요? ㅠㅠ","안녕하세요 고객님,해당 제품 관련 문의는 게시판으로 답변드리기 어려워번거로우시겠지만 에스쁘아 고객 상담실(080-619-8888 , 평일 13시 ~ 17시) 로 전화 또는 네이버 톡톡문의로 문의 남겨주시면 확인 후 자세한 답변 및 상담 도와드리겠습니다 : )감사합니다.",부정
에스쁘아,화장품,제품관련,포슬린 컬러는 이제 아예 못 구하는 건가요..? 바닐라도 너무 어두워서 못 쓰고 있어요 ㅠㅠㅠㅠ,안녕하세요 고객님~문의주신 제품의 색상은 포슬린 컬러가 미운영 제품으로 구매가 어렵습니다구매에 도움을 드리지 못해 죄송합니다.행복한 하루 보내세요 = ),부정
에스쁘아,화장품,제품관련,"쿠팡은 10,500원이던데 가격 차이가 왜이렇게큰가요? 동일 제품 맞나요?",안녕하세요 고객님~판매하는 거래처별 할인율이 상이할 수 있어 구매 시 참고부탁드립니다.감사합니다 = ),부정
